course_duration_weeks,prior_courses_completed,session_duration_minutes,engagement_score,age,videos_watched,total_posts,avg_session_duration,activity_rate,study_consistency,completion_status,gender,region,internet_access_type,education_level,employment_status,device_type,learning_goal,course_category,difficulty_level,assessment_type
18.0,6.0,65.7,18.666666666666668,39.0,22.0,18.0,21.5,1051.2,225.75,Dropped,Male,Region I,Mobile,Graduate,Employed,Mobile,Academic Requirement,IT,Beginner,Final Exam
24.0,5.0,123.5,28.33333333333333,22.0,38.0,17.0,150.4,3705.0,2210.88,Completed,Female,Ncr,Broadband,High School,Employed,Mobile,Personal Interest,Business,Advanced,Quiz
19.0,15.0,12.0,8.333333333333334,43.0,15.0,8.0,120.4,24.0,325.08000000000004,Completed,Male,Region Ii,Broadband,Graduate,Student,Laptop,Skill Upgrade,IT,Beginner,Final Exam
20.0,7.0,35.3,21.33333333333333,16.0,40.0,20.0,28.2,141.2,321.48,Ongoing,Female,Region Xi,Broadband,Graduate,Employed,Desktop,Career Change,Arts,Beginner,Quiz
22.0,15.0,105.5,21.0,22.0,39.0,7.0,29.0,1793.5,501.7000000000001,Completed,Male,Car,Mobile,High School,Student,Laptop,Academic Requirement,IT,Intermediate,Final Exam
11.0,7.0,52.5,9.666666666666666,-4.0,23.0,0.0,93.0,315.0,1153.2,Completed,Female,Caraga,Limited,College,Employed,Laptop,,Science,Beginner,Quiz
14.0,1.0,60.1,14.666666666666666,23.0,15.0,1.0,12.7,1682.8,193.04,Completed,Male,Region I,Limited,College,Unemployed,Laptop,Skill Upgrade,IT,Advanced,Final Exam
4.0,3.0,26.6,11.333333333333334,21.0,0.0,29.0,32.0,133.0,393.6,Completed,Male,Region Xi,Broadband,Hs,Student,Mobile,Career Change,IT,Beginner,Quiz
5.0,12.0,63.3,23.0,-4.0,34.0,19.0,144.2,1012.8,1802.5,Dropped,Female,Ncr,Broadband,High School,Unemployed,Laptop,Skill Upgrade,Math,Beginner,Final Exam
-6.0,11.0,-72.1875,28.0,50.0,40.0,15.0,135.4,-2093.4375,2626.76,Dropped,Other,Region Iv-A,Broadband,College,Student,Mobile,Career Change,IT,Intermediate,Assignment
14.0,14.0,261.9125,23.0,35.5,30.0,23.0,177.9,4190.6,1031.82,Dropped,Female,Ncr,Mobile,College,Employed,Laptop,Academic Requirement,Business,Advanced,Assignment
7.0,8.0,88.0,15.333333333333334,35.0,24.0,16.0,59.7,528.0,-510.43500000000006,Completed,Female,Ncr,Mobile,College,Student,Laptop,Personal Interest,IT,Intermediate,Assignment
6.0,8.0,107.8,22.666666666666668,27.0,42.0,10.0,156.9,1724.8,533.46,Dropped,Female,Ncr,Mobile,College,Employed,Mobile,Personal Interest,Science,Beginner,Assignment
22.0,15.0,84.0,20.33333333333333,46.0,25.0,22.0,110.0,1176.0,979.0,Completed,Male,Region Iv-A,Limited,High School,Student,Desktop,Academic Requirement,Arts,Beginner,Assignment
13.0,13.0,70.4,14.0,16.0,3.0,11.0,137.5,1971.2000000000005,440.0,Ongoing,Female,Region Iv-A,Broadband,College,Employed,Tablet,Skill Upgrade,IT,Advanced,Assignment
12.0,10.0,162.7,24.33333333333333,36.0,28.0,29.0,32.2,2603.2,602.14,Dropped,Female,Region X,Mobile,Graduate,Employed,Laptop,Personal Interest,Science,Intermediate,Quiz
9.0,0.0,91.9,21.0,26.0,22.0,15.0,89.4,2389.4,1662.84,Dropped,Non-Binary,Region Iv-A,Broadband,High School,Employed,Laptop,Academic Requirement,IT,Intermediate,Quiz
5.0,2.0,154.5,19.0,17.0,9.0,24.0,49.4,3708.0,370.5,Completed,Other,Region Iii,Mobile,College,Student,Mobile,Academic Requirement,Arts,Advanced,Assignment
15.0,1.0,42.1,16.333333333333332,38.0,3.0,19.0,177.3,1136.7,2109.8700000000003,Dropped,Non-Binary,Ncr,Mobile,High School,Employed,Mobile,Skill Upgrade,Arts,Beginner,Quiz
6.0,-9.0,171.3,13.0,34.0,28.0,4.0,153.1,1199.1,2250.57,Dropped,Female,Region Iii,Broadband,College,Employed,Desktop,Career Change,IT,Advanced,Assignment
16.0,15.0,151.9,7.333333333333333,49.0,14.0,-16.0,94.9,3645.6,1841.06,Ongoing,Female,Ncr,Mobile,High School,Student,Desktop,Personal Interest,Arts,Intermediate,Quiz
14.0,7.0,91.1,16.666666666666668,19.0,4.0,22.0,106.4,2186.4,691.6,Completed,Male,Region Iv-A,Broadband,College,Unemployed,Mobile,Personal Interest,Business,Intermediate,Assignment
14.0,5.0,55.9,12.333333333333334,54.0,3.0,20.0,24.5,782.6,333.2,Completed,Non-Binary,Region I,Mobile,High School,Student,Mobile,Academic Requirement,Math,Advanced,Quiz
19.0,-9.0,153.3,12.666666666666666,76.0,25.0,8.0,62.6,766.5,1183.14,Dropped,Female,Region Vii,Mobile,Graduate,Student,Tablet,Career Change,Arts,Intermediate,Assignment
-6.0,1.0,94.9,14.0,49.0,5.0,28.0,136.9,854.1,1588.04,Completed,Female,Region Iii,Mobile,High School,Employed,Tablet,Personal Interest,IT,Beginner,Quiz
8.0,1.0,11.8,11.666666666666666,48.0,14.0,18.0,124.2,35.400000000000006,2198.34,Dropped,Female,Metro Manila,Mobile,College,Unemployed,Laptop,Personal Interest,IT,Intermediate,Final Exam
17.0,0.0,93.0,12.666666666666666,47.0,11.0,7.0,156.9,1860.0,2275.05,Ongoing,Male,Region Ii,Broadband,College,Employed,Mobile,Career Change,Math,Intermediate,Quiz
24.0,5.0,124.1,7.666666666666667,43.0,-8.0,6.0,136.3,3102.5,2453.4,Ongoing,Female,Ncr,Broadband,College,Employed,Mobile,Career Change,Business,Advanced,Final Exam
16.0,3.0,177.8,14.0,31.0,24.0,6.0,147.6,2133.6000000000004,2627.28,Dropped,Male,Ncr,Broadband,College,Employed,Laptop,Skill Upgrade,IT,Beginner,Quiz
13.0,3.0,138.6,14.666666666666666,45.0,20.0,22.0,130.5,277.2,2401.2,Completed,Non-Binary,Ncr,Limited,Graduate,Student,Desktop,Skill Upgrade,IT,Beginner,Quiz
14.0,15.0,30.1,25.33333333333333,55.0,31.0,15.0,102.2,903.0,214.62,Completed,Non-Binary,Caraga,Broadband,Hs,Unemployed,Laptop,Career Change,IT,Beginner,Final Exam
14.0,6.0,-72.1875,3.0,35.5,5.0,3.0,174.5,-72.1875,2966.5,Ongoing,Other,Ncr,Limited,College,Student,Laptop,Career Change,Science,Beginner,Quiz
9.0,8.0,94.9,5.333333333333333,25.0,7.0,6.0,60.5,284.70000000000005,707.8499999999999,Completed,Other,Region X,Mobile,College,Student,Laptop,Academic Requirement,Science,Advanced,Quiz
13.0,11.0,103.6,25.33333333333333,38.0,15.0,47.0,11.3,1450.4,160.46,Completed,Male,Ncr,Broadband,College,Employed,Laptop,Skill Upgrade,IT,Beginner,Quiz
-6.0,13.0,171.9,14.666666666666666,55.0,13.0,15.0,19.8,2750.4,29.700000000000003,Ongoing,Non-Binary,Ncr,Limited,High School,Employed,Mobile,Skill Upgrade,Arts,Intermediate,Final Exam
16.0,7.0,102.6,25.666666666666668,34.0,49.0,12.0,95.7,1641.6,1043.13,Dropped,Male,Region X,Limited,College,Employed,Mobile,Career Change,Science,Beginner,Quiz
12.0,14.0,100.2,29.166666666666668,17.0,34.0,8.0,145.3,4559.1,581.2,Dropped,Female,Ncr,Limited,College,Student,Mobile,Skill Upgrade,IT,Beginner,Final Exam
24.0,0.0,158.7,12.0,42.0,5.0,30.0,101.9,158.7,1334.89,Completed,Female,Ncr,Broadband,Graduate,Unemployed,Desktop,Career Change,IT,Advanced,Quiz
20.0,5.0,165.6,10.333333333333334,33.0,21.0,9.0,75.7,165.6,1279.33,Dropped,Female,Region Xi,Mobile,College,Employed,Laptop,Academic Requirement,Science,Beginner,Final Exam
12.0,4.0,124.1,13.666666666666666,37.0,12.0,21.0,99.2,992.8,2921.44,Ongoing,Female,Region Iv-A,Broadband,College,Employed,Mobile,Skill Upgrade,Arts,Advanced,Assignment
34.0,9.0,94.9,15.0,41.0,18.0,1.0,94.9,2467.4,455.52,Dropped,Female,Region I,Limited,High School,Unemployed,Laptop,Career Change,IT,Intermediate,Final Exam
21.0,5.0,172.9,21.666666666666668,22.0,23.0,28.0,268.7875,2420.6,4031.812500000001,Completed,Female,Ncr,Broadband,College,Student,Laptop,Skill Upgrade,Business,Intermediate,Quiz
17.0,7.0,161.1,16.666666666666668,25.0,25.0,16.0,107.4,1449.9,2137.26,Dropped,Male,Region Iv-A,Broadband,College,Student,Desktop,Skill Upgrade,Business,Intermediate,Final Exam
8.0,23.0,58.8,23.666666666666668,76.0,37.0,11.0,99.3,1352.4,1578.87,Dropped,Other,Region Xi,Broadband,College,Unemployed,Mobile,Skill Upgrade,Business,Advanced,Assignment
9.0,7.0,31.9,11.0,48.0,38.0,-17.0,166.4,382.8,1597.44,Completed,Female,Region Xi,Mobile,Graduate,Student,Laptop,Skill Upgrade,Math,Intermediate,Assignment
17.0,6.0,113.8,21.666666666666668,30.0,34.0,20.0,155.7,1251.8,591.66,Ongoing,Female,Metro Manila,Broadband,College,Student,Laptop,Skill Upgrade,IT,Beginner,Final Exam
23.0,6.0,41.5,33.333333333333336,25.0,42.0,28.0,32.1,1245.0,500.76,Completed,Non-Binary,Region Iii,Mobile,College,Employed,Laptop,Personal Interest,IT,Intermediate,Quiz
20.0,3.0,78.0,17.666666666666668,37.0,26.0,11.0,112.6,1248.0,1902.94,Ongoing,Non-Binary,Region Vii,Mobile,Graduate,Employed,Desktop,Academic Requirement,Science,Intermediate,Quiz
16.0,9.0,39.2,29.0,28.0,49.0,28.0,98.7,392.0,236.88,Completed,Male,Region I,Broadband,Graduate,Student,Laptop,Career Change,Science,Beginner,Assignment
20.0,5.0,69.1,28.666666666666668,22.0,34.0,27.0,85.6,1727.4999999999998,428.0,Completed,Male,Region Xi,Mobile,Graduate,Employed,Tablet,Personal Interest,Business,Intermediate,Quiz
18.0,7.0,261.9125,11.0,33.0,9.0,20.0,144.4,1047.65,620.92,Dropped,Other,Region Vi,Broadband,Undergraduate,Student,Laptop,Skill Upgrade,IT,Beginner,Quiz
14.0,8.0,87.9,14.666666666666666,20.0,30.0,9.0,94.9,439.5,1841.06,Dropped,Female,Region V,Broadband,College,Employed,Mobile,Career Change,IT,Beginner,Final Exam
6.0,0.0,146.5,8.333333333333334,47.0,30.0,-17.0,77.7,1758.0,1328.67,Completed,Female,Caraga,Mobile,College,Employed,Laptop,Skill Upgrade,IT,Advanced,Quiz
8.0,12.0,62.9,21.33333333333333,46.0,32.0,4.0,46.9,1761.2,919.24,Ongoing,Female,Region Ii,Mobile,High School,Student,Tablet,Career Change,Science,Intermediate,Assignment
14.0,6.0,164.1,18.0,18.0,25.0,19.0,151.5,1641.0,1848.3,Dropped,Female,Ncr,Broadband,College,Unemployed,Laptop,Career Change,Science,Intermediate,Quiz
18.0,2.0,20.2,23.666666666666668,22.0,21.0,24.0,53.3,525.1999999999999,138.57999999999998,Dropped,Female,Region Iv-A,Broadband,College,Unemployed,Desktop,Skill Upgrade,IT,Beginner,Final Exam
18.0,9.0,89.7,15.0,17.0,33.0,11.0,57.6,89.7,138.24,Completed,Female,Region Ii,Mobile,High School,Employed,Desktop,Skill Upgrade,IT,Intermediate,Quiz
24.0,13.0,40.8,24.0,19.0,25.0,27.0,78.6,816.0,220.08,Dropped,Female,Ncr,Broadband,College,Unemployed,Laptop,Academic Requirement,IT,Intermediate,Final Exam
24.0,8.0,73.0,22.0,26.0,48.0,11.0,52.2,511.0,788.22,Dropped,Male,Region Vii,Mobile,College,Employed,Laptop,Academic Requirement,IT,Intermediate,Quiz
11.0,15.0,94.9,30.0,30.0,33.0,28.0,90.9,2752.1000000000004,445.4100000000001,Completed,Female,Region Vii,Mobile,High School,Student,Mobile,Skill Upgrade,Business,Intermediate,Quiz
18.0,11.0,118.1,12.666666666666666,26.0,13.0,24.0,163.8,118.1,1343.16,Dropped,Female,Ncr,Limited,College,Employed,Laptop,Personal Interest,Science,Beginner,Assignment
24.0,7.0,66.1,28.33333333333333,44.0,48.0,25.0,55.9,793.1999999999999,972.66,Ongoing,Male,Region Vi,Limited,High School,Unemployed,Mobile,Skill Upgrade,Math,Advanced,Quiz
12.0,2.0,132.5,21.0,32.0,37.0,23.0,62.0,397.5,204.6,Dropped,Male,Region X,Limited,College,Employed,Laptop,Personal Interest,IT,Advanced,Assignment
21.0,10.0,25.6,27.33333333333333,42.0,38.0,29.0,94.9,384.0,-811.3950000000001,Completed,Female,Region X,Mobile,College,Unemployed,Laptop,Skill Upgrade,Arts,Advanced,Quiz
13.0,6.0,93.0,22.0,47.0,50.0,3.0,104.5,1209.0,1515.25,Completed,Male,Caraga,Mobile,College,Employed,Laptop,Personal Interest,IT,Beginner,Quiz
8.0,2.0,100.6,16.333333333333332,38.0,25.0,8.0,68.5,1609.6,239.75,Ongoing,Female,Region Xi,Broadband,High School,Student,Mobile,Career Change,Science,Intermediate,Quiz
6.0,6.0,75.9,8.333333333333334,27.0,2.0,15.0,94.9,607.2,446.03,Completed,Male,Region Vii,Broadband,High School,Student,Mobile,Career Change,IT,Beginner,Final Exam
14.0,8.0,19.4,23.0,29.0,50.0,0.0,25.9,368.6,-186.48,Completed,Male,Region Iv-A,Broadband,College,Employed,Mobile,Skill Upgrade,Arts,Intermediate,Assignment
6.0,0.0,71.7,24.0,39.0,36.0,20.0,72.9,1147.2,765.45,Completed,Male,Region Vii,Mobile,High School,Student,Laptop,Career Change,IT,Intermediate,Final Exam
14.0,0.0,146.4,16.333333333333332,35.5,41.0,4.0,164.3,585.6,492.9,Dropped,Male,Region Vii,Mobile,High School,Employed,Laptop,Academic Requirement,Math,Beginner,Assignment
19.0,10.0,60.4,17.333333333333332,35.5,35.0,1.0,94.9,966.4,1584.83,Dropped,Male,Region Vii,Limited,Graduate,Student,Mobile,Personal Interest,Science,Intermediate,Assignment
8.0,-9.0,94.9,18.666666666666668,32.0,21.0,29.0,121.9,569.4000000000001,1426.23,Dropped,Non-Binary,Ncr,Mobile,College,Employed,Mobile,Skill Upgrade,IT,Intermediate,Final Exam
21.0,14.0,261.9125,28.666666666666668,22.0,46.0,30.0,73.9,2619.125,450.79,Dropped,Female,Region X,Mobile,College,Employed,Tablet,Career Change,Business,Intermediate,Assignment
8.0,0.0,124.3,28.33333333333333,52.0,36.0,24.0,156.4,3107.5,2783.92,Completed,Male,Region Xi,Broadband,High School,Unemployed,Tablet,Career Change,IT,Intermediate,Final Exam
6.0,0.0,159.8,20.666666666666668,43.0,31.0,29.0,69.2,319.6,366.76,Dropped,Male,Region V,Limited,Graduate,Student,Mobile,Skill Upgrade,IT,Intermediate,Quiz
10.0,14.0,156.5,11.0,31.0,2.0,12.0,126.2,2973.5,1110.5600000000002,Ongoing,Other,Ncr,Broadband,College,Employed,Laptop,Skill Upgrade,Science,Beginner,Quiz
11.0,2.0,174.9,13.333333333333334,44.0,4.0,27.0,131.7,1574.1,1211.64,Ongoing,Other,Region Vi,Mobile,High School,Unemployed,Mobile,Career Change,IT,Beginner,Final Exam
14.0,13.0,157.6,19.33333333333333,50.0,35.0,3.0,123.5,3152.0,778.05,Ongoing,Female,Region Vii,Mobile,College,Employed,Mobile,Skill Upgrade,IT,Beginner,Final Exam
17.0,13.0,42.3,31.666666666666668,18.0,47.0,23.0,94.9,1057.5,427.05,Completed,Non-Binary,Ncr,Broadband,College,Employed,Laptop,Skill Upgrade,Business,Advanced,Quiz
6.0,15.0,94.9,6.0,53.0,25.0,-13.0,50.5,569.4000000000001,828.1999999999999,Completed,Male,Region Vii,Limited,Graduate,Employed,Tablet,Skill Upgrade,IT,Intermediate,Quiz
21.0,2.0,144.8,15.0,32.0,6.0,18.0,110.9,3040.8,1352.98,Completed,Male,Ncr,Broadband,Graduate,Student,Laptop,Academic Requirement,Science,Intermediate,Quiz
12.0,15.0,84.4,12.333333333333334,21.0,2.0,6.0,31.8,2447.6000000000004,632.8199999999999,Ongoing,Other,Caraga,Broadband,Highschool,Student,Laptop,Personal Interest,IT,Advanced,Assignment
19.0,10.0,80.6,21.33333333333333,24.0,30.0,26.0,142.8,644.8,656.88,Completed,Female,Region Iv-A,Mobile,Graduate,Employed,Laptop,Personal Interest,Science,Advanced,Assignment
9.0,5.0,91.5,28.666666666666668,37.0,37.0,29.0,77.7,1830.0,357.42,Completed,Female,Ncr,Limited,College,Unemployed,Tablet,Academic Requirement,Science,Beginner,Quiz
22.0,12.0,144.4,18.0,35.0,25.0,21.0,72.4,1155.2,1295.96,Ongoing,Female,Ncr,Broadband,College,Employed,Tablet,Career Change,IT,Advanced,Assignment
22.0,10.0,175.5,9.666666666666666,16.0,12.0,14.0,13.5,526.5,214.65,Dropped,Non-Binary,Region Iii,Limited,Hs,Employed,Mobile,Skill Upgrade,IT,Beginner,Assignment
24.0,6.0,142.8,23.0,40.0,32.0,10.0,16.2,3855.6,170.1,Dropped,Female,Region Xi,Broadband,College,Employed,Laptop,Academic Requirement,Science,Beginner,Quiz
14.0,9.0,90.8,21.666666666666668,52.0,48.0,4.0,19.8,1180.4,298.98,Ongoing,Female,Region X,Mobile,College,Student,Laptop,Career Change,IT,Beginner,Assignment
17.0,6.0,15.1,9.666666666666666,31.0,1.0,17.0,160.2,166.1,2611.26,Ongoing,Female,Region Iii,Broadband,Graduate,Student,Laptop,Career Change,Business,Advanced,Assignment
5.0,15.0,54.3,26.166666666666668,40.0,23.0,10.0,91.7,2470.65,1815.66,Ongoing,Female,Region Vi,Limited,College,Unemployed,Tablet,Career Change,Math,Beginner,Quiz
24.0,7.0,28.1,23.33333333333333,31.0,38.0,10.0,171.3,618.2,719.46,Completed,Female,Region Xi,Mobile,College,Employed,Desktop,Career Change,Math,Advanced,Assignment
17.0,12.0,72.3,9.0,27.0,1.0,7.0,55.7,1373.7,128.11,Completed,Other,Region Iv-A,Broadband,Undergraduate,Unemployed,Laptop,Skill Upgrade,IT,Intermediate,Quiz
17.0,5.0,42.0,14.666666666666666,20.0,25.0,8.0,30.9,462.0,342.98999999999995,Completed,Female,Region X,Broadband,College,Unemployed,Mobile,Personal Interest,Business,Intermediate,Assignment
6.0,7.0,261.9125,12.333333333333334,52.0,4.0,30.0,92.8,785.7375000000001,863.0400000000001,Ongoing,Male,Region Xii,Broadband,College,Employed,Laptop,Skill Upgrade,Business,Intermediate,Quiz
7.0,1.0,118.9,18.33333333333333,19.0,27.0,17.0,81.9,1307.9,1130.22,Completed,Female,Region Vi,Broadband,Graduate,Employed,Desktop,Skill Upgrade,IT,Advanced,Quiz
14.0,7.0,114.9,17.333333333333332,20.0,6.0,25.0,141.1,2412.9,874.8199999999999,Completed,Female,Region Vii,Broadband,High School,Employed,Desktop,Skill Upgrade,IT,Intermediate,Quiz
21.0,5.0,154.4,29.0,32.0,48.0,30.0,115.9,1389.6,1216.95,Dropped,Female,Ncr,Limited,High School,Employed,Laptop,Academic Requirement,IT,Advanced,Quiz
21.0,7.0,41.8,19.0,47.0,36.0,5.0,151.2,668.8,2555.28,Ongoing,Female,Region V,Broadband,Graduate,Employed,Laptop,Academic Requirement,Business,Beginner,Assignment
21.0,10.0,19.1,17.0,41.0,25.0,10.0,122.7,305.6,809.8199999999999,Ongoing,Non-Binary,Region Ii,Mobile,High School,Employed,Laptop,Skill Upgrade,IT,Intermediate,Quiz
24.0,7.0,138.7,19.666666666666668,32.0,41.0,12.0,117.1,832.1999999999999,784.5699999999999,Completed,Male,Region Vii,Mobile,College,Student,Mobile,Skill Upgrade,Business,Beginner,Assignment
6.0,7.0,135.5,17.666666666666668,27.0,13.0,17.0,146.5,3116.5,1655.45,Ongoing,Female,Region Xi,Mobile,Graduate,Employed,Mobile,Personal Interest,IT,Beginner,Assignment
4.0,5.0,121.4,23.0,76.0,25.0,20.0,82.9,2913.6000000000004,1508.78,Ongoing,Male,Region Iv-A,Broadband,High School,Employed,Desktop,Academic Requirement,Arts,Beginner,Quiz
10.0,6.0,46.0,14.333333333333334,53.0,1.0,15.0,14.0,1242.0,231.0,Completed,Female,Region Ix,Limited,Graduate,Student,Mobile,Career Change,Arts,Intermediate,Quiz
5.0,5.0,127.5,15.333333333333334,29.0,6.0,11.0,61.4,3697.5,294.72,Completed,Female,Ncr,Mobile,Graduate,Student,Mobile,Skill Upgrade,Science,Beginner,Quiz
4.0,4.0,83.6,19.33333333333333,49.0,6.0,28.0,158.7,2006.4,2872.47,Ongoing,Female,Region Iii,Mobile,College,Employed,Laptop,Personal Interest,Science,Intermediate,Assignment
4.0,7.0,147.8,29.0,52.0,39.0,23.0,135.4,3695.000000000001,2274.7200000000003,Completed,Male,Region V,Limited,Highschool,Student,Desktop,Personal Interest,Science,Beginner,Quiz
14.0,0.0,168.3,16.666666666666668,38.0,15.0,16.0,179.4,3197.7000000000003,2816.58,Completed,Non-Binary,Barmm,Mobile,College,Student,Desktop,Career Change,IT,Intermediate,Assignment
4.0,4.0,38.7,16.333333333333332,25.0,22.0,25.0,33.8,77.4,429.25999999999993,Dropped,Female,Region Iii,Broadband,College,Employed,Mobile,Skill Upgrade,IT,Intermediate,Quiz
14.0,13.0,22.3,10.0,30.0,9.0,9.0,94.9,267.6,550.4200000000001,Completed,Female,Region Xii,Mobile,Graduate,Employed,Mobile,Personal Interest,IT,Beginner,Quiz
8.0,1.0,12.6,14.666666666666666,35.0,19.0,13.0,70.0,151.2,399.0,Completed,Female,Region Xi,Mobile,College,Unemployed,Laptop,Personal Interest,Business,Intermediate,Quiz
7.0,0.0,112.3,13.333333333333334,21.0,18.0,18.0,52.9,449.2,306.82,Dropped,Female,Region Iii,Broadband,College,Employed,Desktop,Career Change,Science,Intermediate,Quiz
8.0,7.0,94.9,8.0,32.0,23.0,0.0,30.4,94.9,319.2,Dropped,Female,Region X,Broadband,College,Employed,Tablet,Academic Requirement,Business,Beginner,Final Exam
10.0,1.0,261.9125,34.833333333333336,46.0,75.5,26.0,162.1,785.7375000000001,1702.05,Completed,Other,Region I,Broadband,High School,Student,Laptop,Career Change,IT,Intermediate,Quiz
11.0,15.0,153.7,13.0,31.0,16.0,6.0,148.7,2612.9,2334.59,Ongoing,Male,Region V,Broadband,College,Unemployed,Tablet,Academic Requirement,Math,Intermediate,Assignment
23.0,2.0,154.6,22.666666666666668,21.0,35.0,30.0,116.5,463.8,2015.45,Ongoing,Male,Region X,Limited,Undergraduate,Student,Desktop,Skill Upgrade,Business,Beginner,Assignment
14.0,0.0,179.1,21.666666666666668,49.0,40.0,0.0,103.0,4477.5,1081.5,Ongoing,Female,Region Viii,Limited,High School,Unemployed,Laptop,Career Change,IT,Advanced,Final Exam
15.0,1.0,92.3,9.333333333333334,34.0,3.0,17.0,84.7,738.4,304.92,Completed,Other,Region Xi,Limited,College,Student,Mobile,Career Change,IT,Intermediate,Final Exam
9.0,15.0,69.0,17.666666666666668,21.0,24.0,15.0,172.6,966.0,673.14,Dropped,Female,Metro Manila,Broadband,High School,Student,Desktop,Skill Upgrade,Business,Beginner,Quiz
7.0,11.0,94.9,21.0,27.0,41.0,2.0,110.4,1898.0,607.2,Dropped,Female,Region Iv-A,Broadband,College,Employed,Laptop,Academic Requirement,IT,Beginner,Quiz
10.0,2.0,36.4,14.333333333333334,28.0,26.0,8.0,179.8,327.6,2283.46,Completed,Non-Binary,Ncr,Broadband,High School,Employed,Laptop,Personal Interest,IT,Beginner,Quiz
5.0,2.0,81.4,11.0,49.0,-19.0,29.0,146.0,1872.2,2014.8,Completed,Female,Region Xi,Broadband,College,Employed,Desktop,Skill Upgrade,IT,Intermediate,Assignment
9.0,7.0,64.3,26.33333333333333,42.0,24.0,25.0,55.9,1929.0,978.25,Completed,Male,Ncr,Limited,Graduate,Employed,Desktop,Academic Requirement,IT,Beginner,Quiz
10.0,9.0,110.7,9.666666666666666,18.0,10.0,3.0,132.7,1771.2,1725.1,Completed,Female,Ncr,Mobile,College,Student,Laptop,Skill Upgrade,Business,Intermediate,Assignment
-6.0,7.0,10.7,17.333333333333332,32.0,8.0,27.0,268.7875,181.9,537.575,Completed,Non-Binary,Region Xi,Limited,College,Student,Laptop,Career Change,IT,Beginner,Quiz
19.0,14.0,116.0,17.0,39.0,25.0,21.0,61.7,580.0,1098.26,Completed,Male,Region Iii,Broadband,High School,Unemployed,Laptop,Skill Upgrade,Math,Advanced,Assignment
22.0,5.0,27.1,19.33333333333333,18.0,21.0,24.0,146.5,352.3,2124.25,Ongoing,Female,Region Vi,Broadband,Graduate,Unemployed,Mobile,Skill Upgrade,Business,Intermediate,Final Exam
7.0,4.0,124.3,21.33333333333333,23.0,41.0,15.0,131.4,994.4,880.3800000000001,Ongoing,Other,Region Ix,Mobile,High School,Employed,Laptop,Skill Upgrade,IT,Beginner,Quiz
4.0,14.0,261.9125,22.0,33.0,46.0,13.0,133.1,1833.3875000000005,1490.7199999999998,Dropped,Male,Region Xii,Broadband,College,Student,Laptop,Academic Requirement,Business,Intermediate,Assignment
11.0,2.0,47.0,18.666666666666668,44.0,31.0,24.0,129.9,47.0,870.33,Dropped,Male,Region Vi,Mobile,Graduate,Student,Tablet,Career Change,Math,Beginner,Quiz
18.0,7.0,98.8,28.666666666666668,39.0,39.0,28.0,113.6,1877.2,590.72,Dropped,Other,Ncr,Limited,College,Unemployed,Tablet,Academic Requirement,IT,Advanced,Assignment
